Index,Area,Perimeter,Solidity,Compactness,Extent,Convex hull(convex area),Type_MAMRA,Type_REGULAR,Type_SANORA,L,W,D,Length A,Length B
2067,-1.0446982251836763,-0.9230549026022459,-0.3579605794128804,0.03407332304420727,1.2020622423459386,-1.0418526375255381,False,True,False,False,True,True,-2.068776565245965,-3.466154832096975
2068,-1.0160750984540057,-0.8615553650897632,-0.6873687111839869,0.08280001560465573,0.14899666654365837,-0.9993236485189245,False,True,False,False,True,True,-1.712805248881887,-3.582895286069014
2069,-0.8218441472364447,-1.0675749243937112,0.6478683655816793,-0.6640800963884813,0.5691966619265569,-0.8587075692600633,False,True,False,False,True,True,-0.26305707886136603,-3.710042732215143
2070,-0.8642890880142831,-1.1073420478372582,0.5796685852257782,-0.6606676567657804,0.5558970224868682,-0.8976895492743829,False,True,False,False,True,True,-0.4141602681208573,-3.793396807701489
2071,-0.8086390545500062,-1.05171913322433,0.6192981244041499,-0.6596153017853285,0.5848141933117559,-0.8444141765881461,False,True,False,False,True,True,-0.2921233715737842,-3.6571178296560896
2072,-0.8283015826710218,-1.0864064189445162,0.6855112489010514,-0.68301623611957,0.6194822693144711,-0.86671467866841,False,True,False,False,True,True,-0.33516881607976645,-3.6996280363681735
2073,-0.704957310325167,-0.9802404289926632,0.6433746393966426,-0.6988230822379752,0.7204089881098258,-0.7432015041545701,False,True,False,False,True,True,-0.26082301372663774,-3.301559497146752
2074,-0.7274495011647052,-1.0041517560980213,0.6597512365554697,-0.7032721913437106,0.5101932470151066,-0.7661692653521963,False,True,False,False,True,True,-0.36929139773879294,-3.3063006053899455
2075,-0.7261435029869255,-1.0113357286802003,0.6042909216052164,-0.7153039851224973,0.5669634467210583,-0.7622359484498505,False,True,False,False,True,True,-0.3659145094796698,-3.3175727535225077
2076,-0.7209557880029676,-0.9914521692843902,0.589639834018081,-0.6936906948670148,0.5958279329811836,-0.7564062108981595,False,True,False,False,True,True,-0.26913159239711637,-3.3336697454730273
2077,0.14902038703407577,0.0063487156514523855,0.7029072380658163,-0.34967431657119613,0.2921687289962824,0.09434916373868203,False,True,False,True,False,True,4.814877848765946,-3.019732347871771
2078,0.09318896493399613,-0.024310797190377677,0.6728041271268159,-0.33354262290699277,0.14479002940821759,0.041811287971634976,False,True,False,True,False,True,4.558238360380268,-3.0647633303265795
2079,0.1370124593439352,0.0038087970482122667,0.6966711843726002,-0.34139690121433064,0.15183526098251435,0.08304087764443795,False,True,False,True,False,True,4.700137335261593,-3.007375656574853
2080,0.14669861249580085,0.015020536823058516,0.5920406350548552,-0.33700328591941703,0.03196821381305561,0.10119734941687333,False,True,False,True,False,True,4.674908141527205,-2.9794448182562476
2081,-0.013794052462452747,-0.12075289440616932,0.6868787417660238,-0.3466187817558335,0.24137653021792724,-0.0646692195990112,False,True,False,True,False,True,4.218643042901827,-3.2065969914595884
2082,-0.03233197104149153,-0.13047678300718438,0.6691841722894949,-0.33981315669683954,0.2470153800647833,-0.08159652983946353,False,True,False,True,False,True,4.149169311230822,-3.215256589659483
2083,-0.04063957056125647,-0.15036033878482888,0.6846322493463068,-0.3563699587781315,0.23140685765043467,-0.09093815748253473,False,True,False,True,False,True,4.055591791950271,-3.223531004215459
2084,0.02045212197710227,-0.1084890841006294,0.688837554509031,-0.3658262385752234,0.2606797969999599,-0.031095550325416957,False,True,False,True,False,True,4.261291915725723,-3.1476719325551765
2085,2.054108951142966,0.8683014056531251,0.8284188076183513,-0.6691713563767909,0.6143742388553605,1.9495402234111605,False,True,False,True,True,False,6.798499927642417,0.6146866810936289
2086,2.0973882796454966,0.8642736379435769,0.8548867619130454,-0.6898803259042784,0.6194231480106194,1.9877495876053766,False,True,False,True,True,False,6.96544990695503,0.6081720533769138
2087,2.1646471858011482,0.8989609184949551,0.8393852304066488,-0.6893924679026384,0.6418670097662252,2.056020730981807,False,True,False,True,True,False,7.0033935103617315,0.7143701984860411
2088,2.092744730568947,0.8433380064664303,0.8805335393162305,-0.7044681417555871,0.7685937939783334,1.979180575782409,False,True,False,True,True,False,7.014896768680643,0.6234963334435012
2089,1.864086216276028,0.8841571942381017,0.56102241257993,-0.5741414748598962,0.48327792193012215,1.8036211901143153,False,True,False,True,True,False,6.218022147295272,0.5570498102713999
2090,2.0314716493947853,0.9535317537902157,0.5471999572227166,-0.5908953670334913,0.5854624681994428,1.9714895364822864,False,True,False,True,True,False,6.470519069326176,0.7698714772094641
2091,1.9517694828230667,0.9372401824945774,0.5436804458339375,-0.5693358653178712,0.5830000659977264,1.8931041496426815,False,True,False,True,True,False,6.353661720491766,0.6825165159608464
2092,2.109722706880082,0.9841912805878276,0.6084871394430975,-0.5993652449258058,0.5340307761170252,2.0390934207413545,False,True,False,True,True,False,6.609636683356109,0.8436438583466024
2093,2.212497507925908,1.60489560558532,0.2061032382938933,-0.11689685210072631,0.632485710775042,2.208155809740395,False,True,False,True,True,False,6.835436024613546,0.8072396497463799
2094,2.1274987931887495,1.2512745874572662,0.294372838805091,-0.3853313000594348,0.13138431858417327,2.1081020610369743,False,True,False,True,True,False,6.699152022433661,0.7973682303084865
2095,1.9264113515378454,1.3519249543906935,-0.04874752166734697,-0.19385136985195206,-0.5043004463385845,1.9617616009291634,False,True,False,True,True,False,6.349036837226347,0.5918925178734051
2096,1.8494300145031677,1.1730476959384848,0.11799565679522964,-0.31549006230247584,0.10501741888835751,1.8573179896115177,False,True,False,True,True,False,6.214707558303775,0.4630013621183703
2097,2.0157271158071084,1.1859277852770844,0.5774623299812884,-0.3880677595178495,0.8288808198052176,1.9511205739522817,False,True,False,True,True,False,6.565106774580693,0.5975738091500568
2098,1.8088715155376778,1.0205469143211245,0.5562871426706907,-0.43054269969920544,0.8619303441939095,1.7496785583107162,False,True,False,True,True,False,6.378890914226154,0.3204184350623647
2099,1.7353002848560912,1.1649921636206733,0.37754783278658477,-0.26111434361393404,0.6071412182955903,1.7032513713026705,False,True,False,True,True,False,6.089323918304496,0.2398875882147921
2100,1.8723575380686324,1.164375880452568,0.44339996562214357,-0.33523327050429275,0.6889828681445272,1.8297847712950974,False,True,False,True,True,False,6.406673708048575,0.3927431955829673
